Inspection_ID,Timestamp,Date,Hour,Assembly_Line,Product_Category,Shift,Operator,Inspection_Result,Defect_Type,Severity,Confidence,Inference_Latency_ms,Scrap_Cost_USD
INSP-10565,2026-09-05 08:10:20,2026-09-05,8,Line-04 (Welding & Joinery),Pipe_Weld,Shift-B (14:00-22:00),OP-418 (Chen W.),PASS,None,None,0.998,27.31,0.0
INSP-10566,2026-09-05 08:38:20,2026-09-05,8,Line-02 (Metal Stamping),Chassis_Panel,Shift-B (14:00-22:00),OP-305 (Priya S.),PASS,None,None,0.962,34.48,0.0
INSP-10567,2026-09-05 09:03:20,2026-09-05,9,Line-01 (PCB SMT),Circuit_Board,Shift-A (06:00-14:00),OP-305 (Priya S.),PASS,None,None,0.998,30.42,0.0
INSP-10568,2026-09-05 09:26:20,2026-09-05,9,Line-03 (Precision Machining),Machined_Gear,Shift-A (06:00-14:00),OP-109 (Marcus V.),PASS,None,None,0.971,28.87,0.0
INSP-10569,2026-09-05 09:51:20,2026-09-05,9,Line-02 (Metal Stamping),Chassis_Panel,Shift-A (06:00-14:00),OP-212 (Devin K.),PASS,None,None,0.966,33.09,0.0
INSP-10570,2026-09-05 10:08:20,2026-09-05,10,Line-01 (PCB SMT),Circuit_Board,Shift-C (22:00-06:00),OP-104 (Elena R.),PASS,None,None,0.983,27.94,0.0
INSP-10571,2026-09-05 10:40:20,2026-09-05,10,Line-04 (Welding & Joinery),Pipe_Weld,Shift-B (14:00-22:00),OP-212 (Devin K.),PASS,None,None,0.966,29.45,0.0
INSP-10572,2026-09-05 11:09:20,2026-09-05,11,Line-04 (Welding & Joinery),Pipe_Weld,Shift-C (22:00-06:00),OP-212 (Devin K.),PASS,None,None,0.99,31.21,0.0
INSP-10573,2026-09-05 11:29:20,2026-09-05,11,Line-04 (Welding & Joinery),Pipe_Weld,Shift-C (22:00-06:00),OP-104 (Elena R.),PASS,None,None,0.974,24.93,0.0
INSP-10574,2026-09-05 11:53:20,2026-09-05,11,Line-02 (Metal Stamping),Chassis_Panel,Shift-C (22:00-06:00),OP-109 (Marcus V.),PASS,None,None,0.972,29.26,0.0
INSP-10575,2026-09-05 12:17:20,2026-09-05,12,Line-01 (PCB SMT),Circuit_Board,Shift-B (14:00-22:00),OP-104 (Elena R.),REJECT,Misalignment,Moderate,0.885,31.69,42.36
INSP-10576,2026-09-05 12:44:20,2026-09-05,12,Line-02 (Metal Stamping),Chassis_Panel,Shift-C (22:00-06:00),OP-418 (Chen W.),PASS,None,None,0.997,28.62,0.0
INSP-10577,2026-09-05 13:00:20,2026-09-05,13,Line-01 (PCB SMT),Circuit_Board,Shift-C (22:00-06:00),OP-305 (Priya S.),PASS,None,None,0.994,27.03,0.0
INSP-10578,2026-09-05 13:30:20,2026-09-05,13,Line-04 (Welding & Joinery),Pipe_Weld,Shift-B (14:00-22:00),OP-418 (Chen W.),PASS,None,None,0.977,34.0,0.0
INSP-10579,2026-09-05 13:54:20,2026-09-05,13,Line-01 (PCB SMT),Circuit_Board,Shift-B (14:00-22:00),OP-305 (Priya S.),PASS,None,None,0.965,21.79,0.0
INSP-10580,2026-09-05 14:08:20,2026-09-05,14,Line-02 (Metal Stamping),Chassis_Panel,Shift-C (22:00-06:00),OP-305 (Priya S.),PASS,None,None,0.996,23.67,0.0
INSP-10581,2026-09-05 14:43:20,2026-09-05,14,Line-04 (Welding & Joinery),Pipe_Weld,Shift-A (06:00-14:00),OP-305 (Priya S.),PASS,None,None,0.991,22.57,0.0
INSP-10582,2026-09-05 15:08:20,2026-09-05,15,Line-03 (Precision Machining),Machined_Gear,Shift-B (14:00-22:00),OP-212 (Devin K.),PASS,None,None,0.975,34.41,0.0
INSP-10583,2026-09-05 15:24:20,2026-09-05,15,Line-02 (Metal Stamping),Chassis_Panel,Shift-A (06:00-14:00),OP-418 (Chen W.),PASS,None,None,0.99,29.06,0.0
INSP-10584,2026-09-05 15:52:20,2026-09-05,15,Line-04 (Welding & Joinery),Pipe_Weld,Shift-C (22:00-06:00),OP-109 (Marcus V.),PASS,None,None,0.964,33.53,0.0
INSP-10585,2026-09-05 16:12:20,2026-09-05,16,Line-01 (PCB SMT),Circuit_Board,Shift-C (22:00-06:00),OP-305 (Priya S.),PASS,None,None,0.998,30.69,0.0
INSP-10586,2026-09-05 16:37:20,2026-09-05,16,Line-01 (PCB SMT),Circuit_Board,Shift-C (22:00-06:00),OP-305 (Priya S.),PASS,None,None,0.986,28.43,0.0
INSP-10587,2026-09-05 17:09:20,2026-09-05,17,Line-03 (Precision Machining),Machined_Gear,Shift-B (14:00-22:00),OP-418 (Chen W.),REJECT,Dent,Moderate,0.893,29.8,59.27
INSP-10588,2026-09-05 17:22:20,2026-09-05,17,Line-04 (Welding & Joinery),Pipe_Weld,Shift-B (14:00-22:00),OP-305 (Priya S.),PASS,None,None,0.986,26.31,0.0
INSP-10589,2026-09-05 17:43:20,2026-09-05,17,Line-03 (Precision Machining),Machined_Gear,Shift-B (14:00-22:00),OP-104 (Elena R.),PASS,None,None,0.99,25.69,0.0
INSP-10590,2026-09-05 18:15:20,2026-09-05,18,Line-01 (PCB SMT),Circuit_Board,Shift-B (14:00-22:00),OP-212 (Devin K.),PASS,None,None,0.998,22.61,0.0
INSP-10591,2026-09-05 18:39:20,2026-09-05,18,Line-03 (Precision Machining),Machined_Gear,Shift-A (06:00-14:00),OP-418 (Chen W.),PASS,None,None,0.975,24.08,0.0
INSP-10592,2026-09-05 18:59:20,2026-09-05,18,Line-01 (PCB SMT),Circuit_Board,Shift-B (14:00-22:00),OP-212 (Devin K.),PASS,None,None,0.973,29.39,0.0
INSP-10593,2026-09-05 19:22:20,2026-09-05,19,Line-04 (Welding & Joinery),Pipe_Weld,Shift-C (22:00-06:00),OP-418 (Chen W.),PASS,None,None,0.996,33.15,0.0
INSP-10594,2026-09-05 19:47:20,2026-09-05,19,Line-02 (Metal Stamping),Chassis_Panel,Shift-B (14:00-22:00),OP-212 (Devin K.),PASS,None,None,0.974,21.64,0.0
INSP-10595,2026-09-05 20:16:20,2026-09-05,20,Line-04 (Welding & Joinery),Pipe_Weld,Shift-C (22:00-06:00),OP-305 (Priya S.),PASS,None,None,0.999,20.0,0.0
INSP-10596,2026-09-05 20:41:20,2026-09-05,20,Line-04 (Welding & Joinery),Pipe_Weld,Shift-C (22:00-06:00),OP-305 (Priya S.),PASS,None,None,0.996,30.51,0.0
INSP-10597,2026-09-05 21:03:20,2026-09-05,21,Line-04 (Welding & Joinery),Pipe_Weld,Shift-B (14:00-22:00),OP-104 (Elena R.),PASS,None,None,0.964,31.86,0.0
INSP-10598,2026-09-05 21:29:20,2026-09-05,21,Line-04 (Welding & Joinery),Pipe_Weld,Shift-B (14:00-22:00),OP-418 (Chen W.),PASS,None,None,0.99,26.26,0.0
INSP-10599,2026-09-05 21:56:20,2026-09-05,21,Line-03 (Precision Machining),Machined_Gear,Shift-C (22:00-06:00),OP-104 (Elena R.),PASS,None,None,0.965,28.98,0.0
INSP-10600,2026-09-05 22:09:20,2026-09-05,22,Line-01 (PCB SMT),Circuit_Board,Shift-A (06:00-14:00),OP-104 (Elena R.),PASS,None,None,0.97,32.55,0.0
INSP-10601,2026-09-05 22:36:20,2026-09-05,22,Line-01 (PCB SMT),Circuit_Board,Shift-B (14:00-22:00),OP-104 (Elena R.),PASS,None,None,0.97,18.83,0.0
INSP-10602,2026-09-05 22:58:20,2026-09-05,22,Line-02 (Metal Stamping),Chassis_Panel,Shift-B (14:00-22:00),OP-305 (Priya S.),PASS,None,None,0.974,25.63,0.0
INSP-10603,2026-09-05 23:24:20,2026-09-05,23,Line-02 (Metal Stamping),Chassis_Panel,Shift-C (22:00-06:00),OP-212 (Devin K.),PASS,None,None,0.973,34.34,0.0
INSP-10604,2026-09-05 23:57:20,2026-09-05,23,Line-04 (Welding & Joinery),Pipe_Weld,Shift-C (22:00-06:00),OP-109 (Marcus V.),REJECT,Crack,Critical,0.912,32.08,232.83
INSP-10605,2026-09-06 00:11:20,2026-09-06,0,Line-02 (Metal Stamping),Chassis_Panel,Shift-C (22:00-06:00),OP-418 (Chen W.),PASS,None,None,0.967,33.41,0.0
INSP-10606,2026-09-06 00:45:20,2026-09-06,0,Line-01 (PCB SMT),Circuit_Board,Shift-C (22:00-06:00),OP-305 (Priya S.),PASS,None,None,0.978,30.08,0.0
INSP-10607,2026-09-06 01:07:20,2026-09-06,1,Line-03 (Precision Machining),Machined_Gear,Shift-A (06:00-14:00),OP-305 (Priya S.),PASS,None,None,0.982,31.42,0.0
INSP-10608,2026-09-06 01:29:20,2026-09-06,1,Line-01 (PCB SMT),Circuit_Board,Shift-B (14:00-22:00),OP-418 (Chen W.),PASS,None,None,0.964,19.05,0.0
INSP-10609,2026-09-06 01:54:20,2026-09-06,1,Line-04 (Welding & Joinery),Pipe_Weld,Shift-B (14:00-22:00),OP-109 (Marcus V.),REJECT,Crack,Critical,0.905,32.09,223.12
INSP-10610,2026-09-06 02:07:20,2026-09-06,2,Line-04 (Welding & Joinery),Pipe_Weld,Shift-A (06:00-14:00),OP-305 (Priya S.),REJECT,Surface_Stain,Minor,0.948,32.13,53.03
INSP-10611,2026-09-06 02:32:20,2026-09-06,2,Line-03 (Precision Machining),Machined_Gear,Shift-C (22:00-06:00),OP-212 (Devin K.),PASS,None,None,0.993,21.77,0.0
INSP-10612,2026-09-06 03:04:20,2026-09-06,3,Line-04 (Welding & Joinery),Pipe_Weld,Shift-B (14:00-22:00),OP-305 (Priya S.),PASS,None,None,0.971,33.7,0.0
INSP-10613,2026-09-06 03:31:20,2026-09-06,3,Line-02 (Metal Stamping),Chassis_Panel,Shift-B (14:00-22:00),OP-109 (Marcus V.),PASS,None,None,0.969,28.19,0.0
INSP-10614,2026-09-06 03:44:20,2026-09-06,3,Line-01 (PCB SMT),Circuit_Board,Shift-C (22:00-06:00),OP-305 (Priya S.),PASS,None,None,0.962,25.26,0.0
INSP-10615,2026-09-06 04:16:20,2026-09-06,4,Line-02 (Metal Stamping),Chassis_Panel,Shift-C (22:00-06:00),OP-212 (Devin K.),PASS,None,None,0.961,29.83,0.0
INSP-10616,2026-09-06 04:45:20,2026-09-06,4,Line-04 (Welding & Joinery),Pipe_Weld,Shift-B (14:00-22:00),OP-305 (Priya S.),PASS,None,None,0.989,23.55,0.0
INSP-10617,2026-09-06 05:05:20,2026-09-06,5,Line-04 (Welding & Joinery),Pipe_Weld,Shift-A (06:00-14:00),OP-418 (Chen W.),REJECT,Surface_Stain,Minor,0.933,31.59,48.04
INSP-10618,2026-09-06 05:27:20,2026-09-06,5,Line-03 (Precision Machining),Machined_Gear,Shift-C (22:00-06:00),OP-305 (Priya S.),PASS,None,None,0.974,18.46,0.0
INSP-10619,2026-09-06 05:54:20,2026-09-06,5,Line-03 (Precision Machining),Machined_Gear,Shift-B (14:00-22:00),OP-212 (Devin K.),REJECT,Crack,Critical,0.965,25.08,289.86
INSP-10620,2026-09-06 06:19:20,2026-09-06,6,Line-03 (Precision Machining),Machined_Gear,Shift-B (14:00-22:00),OP-305 (Priya S.),PASS,None,None,0.986,30.63,0.0
INSP-10621,2026-09-06 06:41:20,2026-09-06,6,Line-01 (PCB SMT),Circuit_Board,Shift-B (14:00-22:00),OP-104 (Elena R.),PASS,None,None,0.967,22.53,0.0
INSP-10622,2026-09-06 07:06:20,2026-09-06,7,Line-04 (Welding & Joinery),Pipe_Weld,Shift-C (22:00-06:00),OP-104 (Elena R.),PASS,None,None,0.996,22.31,0.0
INSP-10623,2026-09-06 07:22:20,2026-09-06,7,Line-04 (Welding & Joinery),Pipe_Weld,Shift-C (22:00-06:00),OP-104 (Elena R.),PASS,None,None,0.986,22.76,0.0
INSP-10624,2026-09-06 07:44:20,2026-09-06,7,Line-03 (Precision Machining),Machined_Gear,Shift-C (22:00-06:00),OP-104 (Elena R.),PASS,None,None,0.962,19.22,0.0
INSP-10625,2026-09-06 08:16:20,2026-09-06,8,Line-01 (PCB SMT),Circuit_Board,Shift-A (06:00-14:00),OP-109 (Marcus V.),PASS,None,None,0.961,30.66,0.0
INSP-10626,2026-09-06 08:41:20,2026-09-06,8,Line-03 (Precision Machining),Machined_Gear,Shift-C (22:00-06:00),OP-104 (Elena R.),PASS,None,None,0.989,19.2,0.0
INSP-10627,2026-09-06 09:09:20,2026-09-06,9,Line-02 (Metal Stamping),Chassis_Panel,Shift-C (22:00-06:00),OP-212 (Devin K.),PASS,None,None,0.963,23.18,0.0
INSP-10628,2026-09-06 09:28:20,2026-09-06,9,Line-01 (PCB SMT),Circuit_Board,Shift-C (22:00-06:00),OP-418 (Chen W.),PASS,None,None,0.989,25.39,0.0
INSP-10629,2026-09-06 09:52:20,2026-09-06,9,Line-03 (Precision Machining),Machined_Gear,Shift-C (22:00-06:00),OP-212 (Devin K.),PASS,None,None,0.988,31.98,0.0
INSP-10630,2026-09-06 10:11:20,2026-09-06,10,Line-03 (Precision Machining),Machined_Gear,Shift-B (14:00-22:00),OP-212 (Devin K.),REJECT,Burr,Minor,0.928,27.02,61.72
INSP-10631,2026-09-06 10:38:20,2026-09-06,10,Line-03 (Precision Machining),Machined_Gear,Shift-A (06:00-14:00),OP-305 (Priya S.),PASS,None,None,0.973,22.57,0.0
INSP-10632,2026-09-06 11:05:20,2026-09-06,11,Line-03 (Precision Machining),Machined_Gear,Shift-A (06:00-14:00),OP-212 (Devin K.),PASS,None,None,0.98,27.18,0.0
INSP-10633,2026-09-06 11:26:20,2026-09-06,11,Line-04 (Welding & Joinery),Pipe_Weld,Shift-A (06:00-14:00),OP-418 (Chen W.),PASS,None,None,0.973,32.95,0.0
INSP-10634,2026-09-06 11:46:20,2026-09-06,11,Line-03 (Precision Machining),Machined_Gear,Shift-B (14:00-22:00),OP-305 (Priya S.),PASS,None,None,0.961,18.33,0.0
INSP-10635,2026-09-06 12:16:20,2026-09-06,12,Line-02 (Metal Stamping),Chassis_Panel,Shift-C (22:00-06:00),OP-212 (Devin K.),PASS,None,None,0.98,31.31,0.0
INSP-10636,2026-09-06 12:33:20,2026-09-06,12,Line-04 (Welding & Joinery),Pipe_Weld,Shift-C (22:00-06:00),OP-109 (Marcus V.),PASS,None,None,0.994,32.81,0.0
INSP-10637,2026-09-06 13:01:20,2026-09-06,13,Line-04 (Welding & Joinery),Pipe_Weld,Shift-B (14:00-22:00),OP-109 (Marcus V.),PASS,None,None,0.965,27.98,0.0
INSP-10638,2026-09-06 13:22:20,2026-09-06,13,Line-02 (Metal Stamping),Chassis_Panel,Shift-A (06:00-14:00),OP-104 (Elena R.),PASS,None,None,0.977,33.74,0.0
INSP-10639,2026-09-06 13:47:20,2026-09-06,13,Line-02 (Metal Stamping),Chassis_Panel,Shift-C (22:00-06:00),OP-104 (Elena R.),PASS,None,None,0.966,34.15,0.0
INSP-10640,2026-09-06 14:15:20,2026-09-06,14,Line-03 (Precision Machining),Machined_Gear,Shift-B (14:00-22:00),OP-104 (Elena R.),PASS,None,None,0.987,20.42,0.0
INSP-10641,2026-09-06 14:32:20,2026-09-06,14,Line-02 (Metal Stamping),Chassis_Panel,Shift-B (14:00-22:00),OP-305 (Priya S.),PASS,None,None,0.975,19.12,0.0
INSP-10642,2026-09-06 15:03:20,2026-09-06,15,Line-02 (Metal Stamping),Chassis_Panel,Shift-C (22:00-06:00),OP-305 (Priya S.),PASS,None,None,0.994,20.86,0.0
INSP-10643,2026-09-06 15:27:20,2026-09-06,15,Line-04 (Welding & Joinery),Pipe_Weld,Shift-C (22:00-06:00),OP-418 (Chen W.),PASS,None,None,0.992,26.13,0.0
INSP-10644,2026-09-06 15:51:20,2026-09-06,15,Line-02 (Metal Stamping),Chassis_Panel,Shift-B (14:00-22:00),OP-418 (Chen W.),PASS,None,None,0.975,19.7,0.0
INSP-10645,2026-09-06 16:12:20,2026-09-06,16,Line-04 (Welding & Joinery),Pipe_Weld,Shift-B (14:00-22:00),OP-305 (Priya S.),REJECT,Surface_Stain,Minor,0.973,25.65,51.16
INSP-10646,2026-09-06 16:34:20,2026-09-06,16,Line-01 (PCB SMT),Circuit_Board,Shift-A (06:00-14:00),OP-418 (Chen W.),REJECT,Burr,Minor,0.93,22.62,39.52
INSP-10647,2026-09-06 16:55:20,2026-09-06,16,Line-04 (Welding & Joinery),Pipe_Weld,Shift-A (06:00-14:00),OP-305 (Priya S.),PASS,None,None,0.996,29.61,0.0
INSP-10648,2026-09-06 17:32:20,2026-09-06,17,Line-04 (Welding & Joinery),Pipe_Weld,Shift-C (22:00-06:00),OP-212 (Devin K.),PASS,None,None,0.966,34.27,0.0
INSP-10649,2026-09-06 17:55:20,2026-09-06,17,Line-03 (Precision Machining),Machined_Gear,Shift-B (14:00-22:00),OP-109 (Marcus V.),PASS,None,None,0.978,33.52,0.0
INSP-10650,2026-09-06 18:11:20,2026-09-06,18,Line-02 (Metal Stamping),Chassis_Panel,Shift-B (14:00-22:00),OP-418 (Chen W.),PASS,None,None,0.992,22.25,0.0
INSP-10651,2026-09-06 18:45:20,2026-09-06,18,Line-04 (Welding & Joinery),Pipe_Weld,Shift-C (22:00-06:00),OP-305 (Priya S.),PASS,None,None,0.998,31.96,0.0
INSP-10652,2026-09-06 19:09:20,2026-09-06,19,Line-02 (Metal Stamping),Chassis_Panel,Shift-C (22:00-06:00),OP-104 (Elena R.),PASS,None,None,0.971,21.42,0.0
INSP-10653,2026-09-06 19:22:20,2026-09-06,19,Line-03 (Precision Machining),Machined_Gear,Shift-B (14:00-22:00),OP-109 (Marcus V.),PASS,None,None,0.993,26.69,0.0
INSP-10654,2026-09-06 19:55:20,2026-09-06,19,Line-02 (Metal Stamping),Chassis_Panel,Shift-B (14:00-22:00),OP-418 (Chen W.),PASS,None,None,0.98,34.19,0.0
INSP-10655,2026-09-06 20:21:20,2026-09-06,20,Line-02 (Metal Stamping),Chassis_Panel,Shift-A (06:00-14:00),OP-305 (Priya S.),PASS,None,None,0.99,19.76,0.0
INSP-10656,2026-09-06 20:45:20,2026-09-06,20,Line-01 (PCB SMT),Circuit_Board,Shift-A (06:00-14:00),OP-104 (Elena R.),PASS,None,None,0.979,28.65,0.0
INSP-10657,2026-09-06 21:05:20,2026-09-06,21,Line-02 (Metal Stamping),Chassis_Panel,Shift-C (22:00-06:00),OP-109 (Marcus V.),REJECT,Scratch,Minor,0.914,27.12,59.26
INSP-10658,2026-09-06 21:28:20,2026-09-06,21,Line-03 (Precision Machining),Machined_Gear,Shift-C (22:00-06:00),OP-104 (Elena R.),PASS,None,None,0.978,33.56,0.0
INSP-10659,2026-09-06 21:52:20,2026-09-06,21,Line-02 (Metal Stamping),Chassis_Panel,Shift-B (14:00-22:00),OP-418 (Chen W.),PASS,None,None,0.962,26.14,0.0
INSP-10660,2026-09-06 22:21:20,2026-09-06,22,Line-03 (Precision Machining),Machined_Gear,Shift-A (06:00-14:00),OP-109 (Marcus V.),PASS,None,None,0.975,19.87,0.0
INSP-10661,2026-09-06 22:34:20,2026-09-06,22,Line-04 (Welding & Joinery),Pipe_Weld,Shift-B (14:00-22:00),OP-212 (Devin K.),PASS,None,None,0.99,24.37,0.0
INSP-10662,2026-09-06 23:07:20,2026-09-06,23,Line-02 (Metal Stamping),Chassis_Panel,Shift-A (06:00-14:00),OP-212 (Devin K.),PASS,None,None,0.981,18.36,0.0
INSP-10663,2026-09-06 23:31:20,2026-09-06,23,Line-01 (PCB SMT),Circuit_Board,Shift-A (06:00-14:00),OP-305 (Priya S.),PASS,None,None,0.997,20.37,0.0
INSP-10664,2026-09-06 23:45:20,2026-09-06,23,Line-01 (PCB SMT),Circuit_Board,Shift-B (14:00-22:00),OP-305 (Priya S.),PASS,None,None,0.963,25.89,0.0
INSP-10665,2026-09-07 00:08:20,2026-09-07,0,Line-03 (Precision Machining),Machined_Gear,Shift-A (06:00-14:00),OP-212 (Devin K.),PASS,None,None,0.997,34.1,0.0
INSP-10666,2026-09-07 00:44:20,2026-09-07,0,Line-01 (PCB SMT),Circuit_Board,Shift-C (22:00-06:00),OP-418 (Chen W.),PASS,None,None,0.978,25.04,0.0
INSP-10667,2026-09-07 01:02:20,2026-09-07,1,Line-03 (Precision Machining),Machined_Gear,Shift-C (22:00-06:00),OP-212 (Devin K.),PASS,None,None,0.975,34.31,0.0
INSP-10668,2026-09-07 01:31:20,2026-09-07,1,Line-01 (PCB SMT),Circuit_Board,Shift-A (06:00-14:00),OP-104 (Elena R.),PASS,None,None,0.985,33.74,0.0
INSP-10669,2026-09-07 01:54:20,2026-09-07,1,Line-04 (Welding & Joinery),Pipe_Weld,Shift-B (14:00-22:00),OP-104 (Elena R.),PASS,None,None,0.967,30.97,0.0
INSP-10670,2026-09-07 02:16:20,2026-09-07,2,Line-04 (Welding & Joinery),Pipe_Weld,Shift-B (14:00-22:00),OP-305 (Priya S.),PASS,None,None,0.985,23.8,0.0
INSP-10671,2026-09-07 02:37:20,2026-09-07,2,Line-02 (Metal Stamping),Chassis_Panel,Shift-A (06:00-14:00),OP-212 (Devin K.),PASS,None,None,0.994,33.86,0.0
INSP-10672,2026-09-07 03:05:20,2026-09-07,3,Line-04 (Welding & Joinery),Pipe_Weld,Shift-B (14:00-22:00),OP-212 (Devin K.),PASS,None,None,0.995,24.28,0.0
INSP-10673,2026-09-07 03:30:20,2026-09-07,3,Line-04 (Welding & Joinery),Pipe_Weld,Shift-C (22:00-06:00),OP-109 (Marcus V.),PASS,None,None,0.97,27.86,0.0
INSP-10674,2026-09-07 03:51:20,2026-09-07,3,Line-04 (Welding & Joinery),Pipe_Weld,Shift-A (06:00-14:00),OP-104 (Elena R.),PASS,None,None,0.997,30.39,0.0
INSP-10675,2026-09-07 04:13:20,2026-09-07,4,Line-03 (Precision Machining),Machined_Gear,Shift-A (06:00-14:00),OP-418 (Chen W.),PASS,None,None,0.978,25.38,0.0
INSP-10676,2026-09-07 04:34:20,2026-09-07,4,Line-03 (Precision Machining),Machined_Gear,Shift-B (14:00-22:00),OP-104 (Elena R.),PASS,None,None,0.983,19.73,0.0
INSP-10677,2026-09-07 05:02:20,2026-09-07,5,Line-03 (Precision Machining),Machined_Gear,Shift-A (06:00-14:00),OP-305 (Priya S.),PASS,None,None,0.969,18.45,0.0
INSP-10678,2026-09-07 05:21:20,2026-09-07,5,Line-03 (Precision Machining),Machined_Gear,Shift-A (06:00-14:00),OP-305 (Priya S.),PASS,None,None,0.979,19.03,0.0
INSP-10679,2026-09-07 05:45:20,2026-09-07,5,Line-04 (Welding & Joinery),Pipe_Weld,Shift-B (14:00-22:00),OP-418 (Chen W.),PASS,None,None,0.968,22.71,0.0
INSP-10680,2026-09-07 06:07:20,2026-09-07,6,Line-01 (PCB SMT),Circuit_Board,Shift-A (06:00-14:00),OP-305 (Priya S.),PASS,None,None,0.984,23.09,0.0
INSP-10681,2026-09-07 06:32:20,2026-09-07,6,Line-02 (Metal Stamping),Chassis_Panel,Shift-A (06:00-14:00),OP-109 (Marcus V.),PASS,None,None,0.996,30.63,0.0
INSP-10682,2026-09-07 06:55:20,2026-09-07,6,Line-04 (Welding & Joinery),Pipe_Weld,Shift-B (14:00-22:00),OP-305 (Priya S.),PASS,None,None,0.98,26.98,0.0
INSP-10683,2026-09-07 07:29:20,2026-09-07,7,Line-01 (PCB SMT),Circuit_Board,Shift-B (14:00-22:00),OP-305 (Priya S.),PASS,None,None,0.972,33.5,0.0
INSP-10684,2026-09-07 07:56:20,2026-09-07,7,Line-01 (PCB SMT),Circuit_Board,Shift-C (22:00-06:00),OP-104 (Elena R.),PASS,None,None,0.971,26.95,0.0
INSP-10685,2026-09-07 08:20:20,2026-09-07,8,Line-02 (Metal Stamping),Chassis_Panel,Shift-B (14:00-22:00),OP-212 (Devin K.),PASS,None,None,0.996,22.85,0.0
INSP-10686,2026-09-07 08:34:20,2026-09-07,8,Line-02 (Metal Stamping),Chassis_Panel,Shift-A (06:00-14:00),OP-104 (Elena R.),PASS,None,None,0.98,29.14,0.0
INSP-10687,2026-09-07 09:02:20,2026-09-07,9,Line-02 (Metal Stamping),Chassis_Panel,Shift-C (22:00-06:00),OP-305 (Priya S.),PASS,None,None,0.974,27.63,0.0
INSP-10688,2026-09-07 09:22:20,2026-09-07,9,Line-02 (Metal Stamping),Chassis_Panel,Shift-C (22:00-06:00),OP-109 (Marcus V.),PASS,None,None,0.97,33.72,0.0
INSP-10689,2026-09-07 09:50:20,2026-09-07,9,Line-04 (Welding & Joinery),Pipe_Weld,Shift-C (22:00-06:00),OP-104 (Elena R.),PASS,None,None,0.995,32.29,0.0
INSP-10690,2026-09-07 10:18:20,2026-09-07,10,Line-02 (Metal Stamping),Chassis_Panel,Shift-A (06:00-14:00),OP-104 (Elena R.),REJECT,Dent,Minor,0.964,19.17,25.62
INSP-10691,2026-09-07 10:31:20,2026-09-07,10,Line-04 (Welding & Joinery),Pipe_Weld,Shift-A (06:00-14:00),OP-109 (Marcus V.),PASS,None,None,0.985,18.39,0.0
INSP-10692,2026-09-07 11:09:20,2026-09-07,11,Line-04 (Welding & Joinery),Pipe_Weld,Shift-A (06:00-14:00),OP-418 (Chen W.),PASS,None,None,0.991,23.48,0.0
INSP-10693,2026-09-07 11:30:20,2026-09-07,11,Line-03 (Precision Machining),Machined_Gear,Shift-A (06:00-14:00),OP-305 (Priya S.),PASS,None,None,0.985,30.15,0.0
INSP-10694,2026-09-07 11:48:20,2026-09-07,11,Line-03 (Precision Machining),Machined_Gear,Shift-B (14:00-22:00),OP-305 (Priya S.),PASS,None,None,0.97,31.25,0.0
INSP-10695,2026-09-07 12:14:20,2026-09-07,12,Line-04 (Welding & Joinery),Pipe_Weld,Shift-C (22:00-06:00),OP-212 (Devin K.),PASS,None,None,0.996,34.34,0.0
INSP-10696,2026-09-07 12:36:20,2026-09-07,12,Line-02 (Metal Stamping),Chassis_Panel,Shift-B (14:00-22:00),OP-212 (Devin K.),PASS,None,None,0.97,20.59,0.0
INSP-10697,2026-09-07 13:02:20,2026-09-07,13,Line-03 (Precision Machining),Machined_Gear,Shift-A (06:00-14:00),OP-109 (Marcus V.),PASS,None,None,0.962,20.08,0.0
INSP-10698,2026-09-07 13:33:20,2026-09-07,13,Line-01 (PCB SMT),Circuit_Board,Shift-C (22:00-06:00),OP-212 (Devin K.),PASS,None,None,0.995,32.17,0.0
INSP-10699,2026-09-07 13:51:20,2026-09-07,13,Line-03 (Precision Machining),Machined_Gear,Shift-C (22:00-06:00),OP-305 (Priya S.),PASS,None,None,0.994,23.6,0.0
INSP-10700,2026-09-07 14:09:20,2026-09-07,14,Line-03 (Precision Machining),Machined_Gear,Shift-A (06:00-14:00),OP-212 (Devin K.),PASS,None,None,0.993,33.31,0.0
INSP-10701,2026-09-07 14:44:20,2026-09-07,14,Line-04 (Welding & Joinery),Pipe_Weld,Shift-B (14:00-22:00),OP-212 (Devin K.),PASS,None,None,0.988,33.38,0.0
INSP-10702,2026-09-07 14:58:20,2026-09-07,14,Line-01 (PCB SMT),Circuit_Board,Shift-C (22:00-06:00),OP-418 (Chen W.),PASS,None,None,0.976,21.3,0.0
INSP-10703,2026-09-07 15:29:20,2026-09-07,15,Line-04 (Welding & Joinery),Pipe_Weld,Shift-B (14:00-22:00),OP-212 (Devin K.),PASS,None,None,0.997,31.28,0.0
INSP-10704,2026-09-07 15:45:20,2026-09-07,15,Line-04 (Welding & Joinery),Pipe_Weld,Shift-A (06:00-14:00),OP-418 (Chen W.),PASS,None,None,0.991,30.57,0.0
INSP-10705,2026-09-07 16:16:20,2026-09-07,16,Line-04 (Welding & Joinery),Pipe_Weld,Shift-C (22:00-06:00),OP-104 (Elena R.),PASS,None,None,0.963,30.65,0.0
